plant_code,plant_name,state,nameplate_mw,distance_km,nearest_plant,capacity_w,transport_mode,freight_cost_per_w,total_freight_cost,co2_emissions_tons,carbon_cost,distance_bin
60091,"Kingbird B Solar, LLC",CA,20.0,2551.1,Louisiana,20000000.0,Rail,0.010204399999999999,204087.99999999997,1122.484,95411.14,2000-3000km
60125,Kawailoa Solar,HI,49.0,6610.3,Louisiana,49000000.0,Rail,0.026441199999999998,1295618.7999999998,7125.9034,605701.789,3000+km
60161,Eagle Solar,NC,4.0,735.7,Ohio,4000000.0,Rail,0.0029428,11771.2,64.7416,5503.036,500-1000km
60181,Grove Solar,NC,5.0,906.6,Ohio,5000000.0,Rail,0.0036264,18132.0,99.726,8476.71,500-1000km
60200,"Laurinburg Solar, LLC (Heelstone)",NC,2.0,730.6,Ohio,2000000.0,Rail,0.0029224,5844.8,32.1464,2732.444,500-1000km
60226,"Rancho Seco Solar, LLC",CA,10.8,2839.8,Louisiana,10800000.0,Rail,0.0113592,122679.36,674.73648,57352.6008,2000-3000km
60240,"Yanceyville Farm 3, LLC",NC,4.9,678.9,Ohio,4900000.0,Rail,0.0027156,13306.439999999999,73.18542,6220.7607,500-1000km
60247,Valley View Solar,CO,4.0,1660.4,Louisiana,4000000.0,Rail,0.0066416,26566.4,146.1152,12419.792,1500-2000km
60248,Skylark,CO,4.0,1672.1,Louisiana,4000000.0,Rail,0.0066884,26753.6,147.14479999999998,12507.307999999997,1500-2000km
60261,Playa Solar 2,NV,100.0,2260.4,Louisiana,100000000.0,Rail,0.0090416,904160.0,4972.88,422694.8,2000-3000km
60283,SR Mavericks,CO,7.8,1655.9,Louisiana,7800000.0,Rail,0.0066236,51664.08,284.15244,24152.9574,1500-2000km
60284,Organ Church Solar,NC,5.0,630.2,Ohio,5000000.0,Rail,0.0025208,12604.0,69.322,5892.37,500-1000km
60287,Willard Solar,NC,5.0,851.8,Ohio,5000000.0,Rail,0.0034071999999999996,17035.999999999996,93.698,7964.329999999999,500-1000km
60290,Jester Solar,NC,5.0,849.4,Ohio,5000000.0,Rail,0.0033975999999999998,16988.0,93.434,7941.889999999999,500-1000km
60300,Montana Solar Facility,TX,3.0,1390.4,Louisiana,3000000.0,Rail,0.0055616,16684.8,91.7664,7800.144,1000-1500km
60301,Holloman Solar Facility,NM,5.0,1392.4,Louisiana,5000000.0,Rail,0.0055696,27848.0,153.164,13018.939999999999,1000-1500km
60313,"Augustus Farm, LLC",NC,4.9,840.2,Ohio,4900000.0,Rail,0.0033608,16467.920000000002,90.57356,7698.7526,500-1000km
60337,Providence Solar,TN,16.0,193.4,Alabama,16000000.0,Truck,0.0015471999999999999,24755.199999999997,210.41920000000002,17885.632,0-500km
60383,Monroe Solar Facility,NC,54.6,609.2,Ohio,54600000.0,Rail,0.0024368000000000003,133049.28000000003,731.7710400000001,62200.538400000005,500-1000km
60394,Tamworth Holdings,NC,5.0,810.4,Ohio,5000000.0,Rail,0.0032416,16208.0,89.14399999999999,7577.239999999999,500-1000km
60436,East Pecos Solar,TX,118.5,1010.9,Louisiana,118500000.0,Rail,0.0040436,479166.6,2635.4163,224010.38549999997,1000-1500km
60438,Whitakers Farm (Fisher Rd),NC,3.4,789.4,Ohio,3400000.0,Rail,0.0031575999999999996,10735.839999999998,59.04712,5019.0052,500-1000km
60472,CPS 1 Community Solar,TX,1.0,628.4,Louisiana,1000000.0,Rail,0.0025136,2513.6,13.824799999999998,1175.1079999999997,500-1000km
60491,Springbok 3 Solar Farm Hybrid,CA,90.0,2515.1,Louisiana,90000000.0,Rail,0.010060399999999999,905435.9999999999,4979.898,423291.33,2000-3000km
60497,SR Skylark B,CO,2.0,1672.2,Louisiana,2000000.0,Rail,0.0066888,13377.6,73.57679999999999,6254.027999999999,1500-2000km
60554,Hazlehurst II,GA,52.5,534.5,Alabama,52500000.0,Rail,0.0021379999999999997,112244.99999999999,617.3475,52474.5375,500-1000km
60555,Selmer I,TN,16.0,129.9,Alabama,16000000.0,Truck,0.0010392,16627.2,141.33120000000002,12013.152000000002,0-500km
60556,Selmer II,TN,8.0,139.0,Alabama,8000000.0,Truck,0.001112,8896.0,75.616,6427.36,0-500km
60560,Millington Solar Farm,TN,53.0,248.4,Alabama,53000000.0,Truck,0.0019872,105321.6,895.2336000000001,76094.85600000001,0-500km
60572,White Wing Solar,AZ,179.0,2082.5,Louisiana,179000000.0,Rail,0.008329999999999999,1491069.9999999998,8200.885,697075.225,2000-3000km
60575,Wadesboro Farm 2,NC,5.0,658.0,Ohio,5000000.0,Rail,0.002632,13159.999999999998,72.38,6152.299999999999,500-1000km
60576,Wadesboro Farm 3,NC,5.0,661.7,Ohio,5000000.0,Rail,0.0026468,13234.0,72.78699999999999,6186.8949999999995,500-1000km
60580,Soluga Farms III,NC,5.0,787.9,Ohio,5000000.0,Rail,0.0031515999999999996,15757.999999999998,86.669,7366.865,500-1000km
60582,CoTAL Solar Farm,FL,20.0,544.4,Alabama,20000000.0,Rail,0.0021776,43552.0,239.53599999999997,20360.559999999998,500-1000km
60584,Oceana Solar,VA,17.6,835.7,Ohio,17600000.0,Rail,0.0033428,58833.28,323.58304000000004,27504.5584,500-1000km
60601,Bay Branch Solar,NC,5.0,879.2,Ohio,5000000.0,Rail,0.0035168,17584.0,96.71199999999999,8220.519999999999,500-1000km
60636,"Bunn Level Farm, LLC",NC,5.0,779.3,Ohio,5000000.0,Rail,0.0031171999999999997,15585.999999999998,85.723,7286.455,500-1000km
60651,"North Nash Farm, LLC",NC,5.0,776.7,Ohio,5000000.0,Rail,0.0031068,15534.0,85.437,7262.1449999999995,500-1000km
60654,Townsite Solar Project Hybrid,NV,180.0,2248.1,Louisiana,180000000.0,Rail,0.0089924,1618631.9999999998,8902.475999999999,756710.4599999998,2000-3000km
60678,San Joaquin Solar,CA,19.8,2724.7,Louisiana,19800000.0,Rail,0.010898799999999998,215796.23999999996,1186.8793199999998,100884.74219999998,2000-3000km
60678,San Joaquin Solar,CA,1.5,2724.7,Louisiana,1500000.0,Rail,0.010898799999999998,16348.199999999997,89.9151,7642.7835,2000-3000km
60679,Fort Rucker Solar Array,AL,10.6,391.9,Alabama,10600000.0,Truck,0.0031352,33233.119999999995,282.48152,24010.9292,0-500km
60680,ANAD Solar Array,AL,7.4,162.8,Alabama,7400000.0,Truck,0.0013024,9637.76,81.92096000000002,6963.281600000002,0-500km
60691,Tanager Holdings,NC,5.0,693.3,Ohio,5000000.0,Rail,0.0027731999999999995,13865.999999999998,76.26299999999999,6482.355,500-1000km
60712,Ursa Community Solar,MN,1.0,841.3,Ohio,1000000.0,Rail,0.0033651999999999996,3365.2,18.508599999999998,1573.2309999999998,500-1000km
60712,Ursa Community Solar,MN,1.0,841.3,Ohio,1000000.0,Rail,0.0033651999999999996,3365.2,18.508599999999998,1573.2309999999998,500-1000km
60712,Ursa Community Solar,MN,1.0,841.3,Ohio,1000000.0,Rail,0.0033651999999999996,3365.2,18.508599999999998,1573.2309999999998,500-1000km
60712,Ursa Community Solar,MN,1.0,841.3,Ohio,1000000.0,Rail,0.0033651999999999996,3365.2,18.508599999999998,1573.2309999999998,500-1000km
60712,Ursa Community Solar,MN,1.0,841.3,Ohio,1000000.0,Rail,0.0033651999999999996,3365.2,18.508599999999998,1573.2309999999998,500-1000km
60713,Sunrise Community Solar,MN,1.0,863.9,Ohio,1000000.0,Rail,0.0034555999999999996,3455.5999999999995,19.005799999999997,1615.4929999999997,500-1000km
60713,Sunrise Community Solar,MN,1.0,863.9,Ohio,1000000.0,Rail,0.0034555999999999996,3455.5999999999995,19.005799999999997,1615.4929999999997,500-1000km
60713,Sunrise Community Solar,MN,1.0,863.9,Ohio,1000000.0,Rail,0.0034555999999999996,3455.5999999999995,19.005799999999997,1615.4929999999997,500-1000km
60713,Sunrise Community Solar,MN,1.0,863.9,Ohio,1000000.0,Rail,0.0034555999999999996,3455.5999999999995,19.005799999999997,1615.4929999999997,500-1000km
60713,Sunrise Community Solar,MN,1.0,863.9,Ohio,1000000.0,Rail,0.0034555999999999996,3455.5999999999995,19.005799999999997,1615.4929999999997,500-1000km
60714,Rosemount Community Solar,MN,1.0,838.9,Ohio,1000000.0,Rail,0.0033556,3355.6,18.4558,1568.743,500-1000km
60714,Rosemount Community Solar,MN,1.0,838.9,Ohio,1000000.0,Rail,0.0033556,3355.6,18.4558,1568.743,500-1000km
60714,Rosemount Community Solar,MN,1.0,838.9,Ohio,1000000.0,Rail,0.0033556,3355.6,18.4558,1568.743,500-1000km
60714,Rosemount Community Solar,MN,1.0,838.9,Ohio,1000000.0,Rail,0.0033556,3355.6,18.4558,1568.743,500-1000km
60714,Rosemount Community Solar,MN,1.0,838.9,Ohio,1000000.0,Rail,0.0033556,3355.6,18.4558,1568.743,500-1000km
60715,Paynesville Community Solar,MN,1.0,990.4,Ohio,1000000.0,Rail,0.0039616,3961.6,21.7888,1852.0479999999998,500-1000km
60715,Paynesville Community Solar,MN,1.0,990.4,Ohio,1000000.0,Rail,0.0039616,3961.6,21.7888,1852.0479999999998,500-1000km
60715,Paynesville Community Solar,MN,1.0,990.4,Ohio,1000000.0,Rail,0.0039616,3961.6,21.7888,1852.0479999999998,500-1000km
60715,Paynesville Community Solar,MN,1.0,990.4,Ohio,1000000.0,Rail,0.0039616,3961.6,21.7888,1852.0479999999998,500-1000km
60715,Paynesville Community Solar,MN,1.0,990.4,Ohio,1000000.0,Rail,0.0039616,3961.6,21.7888,1852.0479999999998,500-1000km
60716,Orion Community Solar,MN,1.0,975.7,Ohio,1000000.0,Rail,0.0039028,3902.8,21.4654,1824.559,500-1000km
60716,Orion Community Solar,MN,1.0,975.7,Ohio,1000000.0,Rail,0.0039028,3902.8,21.4654,1824.559,500-1000km
60716,Orion Community Solar,MN,1.0,975.7,Ohio,1000000.0,Rail,0.0039028,3902.8,21.4654,1824.559,500-1000km
60717,Northfield Community Solar,MN,1.0,842.4,Ohio,1000000.0,Rail,0.0033696,3369.6,18.532799999999998,1575.2879999999998,500-1000km
60717,Northfield Community Solar,MN,1.0,842.4,Ohio,1000000.0,Rail,0.0033696,3369.6,18.532799999999998,1575.2879999999998,500-1000km
60717,Northfield Community Solar,MN,1.0,842.4,Ohio,1000000.0,Rail,0.0033696,3369.6,18.532799999999998,1575.2879999999998,500-1000km
60717,Northfield Community Solar,MN,1.0,842.4,Ohio,1000000.0,Rail,0.0033696,3369.6,18.532799999999998,1575.2879999999998,500-1000km
60717,Northfield Community Solar,MN,1.0,842.4,Ohio,1000000.0,Rail,0.0033696,3369.6,18.532799999999998,1575.2879999999998,500-1000km
60761,"Roper Farm, LLC",NC,5.0,536.8,Ohio,5000000.0,Rail,0.0021471999999999997,10735.999999999998,59.047999999999995,5019.08,500-1000km
60778,"Hew Fulton Farm, LLC",NC,5.0,714.1,Ohio,5000000.0,Rail,0.0028564,14282.0,78.551,6676.835,500-1000km
60779,"McGoogan Farm, LLC",NC,5.0,751.7,Ohio,5000000.0,Rail,0.0030068,15034.0,82.687,7028.3949999999995,500-1000km
60827,"Sun Streams, LLC",AZ,160.0,2022.9,Louisiana,160000000.0,Rail,0.0080916,1294655.9999999998,7120.607999999999,605251.6799999999,2000-3000km
60913,Ohio Northern University Solar Site,OH,2.0,90.4,Ohio,2000000.0,Truck,0.0007232,1446.4,12.294400000000001,1045.0240000000001,0-500km
60913,Ohio Northern University Solar Site,OH,1.0,90.4,Ohio,1000000.0,Truck,0.0007232,723.2,6.147200000000001,522.5120000000001,0-500km
60937,Antlia Community Solar,MN,1.0,1053.5,Ohio,1000000.0,Rail,0.004214,4214.0,23.177,1970.045,1000-1500km
60937,Antlia Community Solar,MN,1.0,1053.5,Ohio,1000000.0,Rail,0.004214,4214.0,23.177,1970.045,1000-1500km
60938,Aries Community Solar,MN,1.0,811.7,Ohio,1000000.0,Rail,0.0032468,3246.8,17.8574,1517.879,500-1000km
60938,Aries Community Solar,MN,1.0,811.7,Ohio,1000000.0,Rail,0.0032468,3246.8,17.8574,1517.879,500-1000km
60938,Aries Community Solar,MN,1.0,811.7,Ohio,1000000.0,Rail,0.0032468,3246.8,17.8574,1517.879,500-1000km
60938,Aries Community Solar,MN,1.0,811.7,Ohio,1000000.0,Rail,0.0032468,3246.8,17.8574,1517.879,500-1000km
60939,Centaurus Community Solar,MN,1.0,1032.4,Ohio,1000000.0,Rail,0.0041296,4129.599999999999,22.7128,1930.5880000000002,1000-1500km
60939,Centaurus Community Solar,MN,1.0,1032.4,Ohio,1000000.0,Rail,0.0041296,4129.599999999999,22.7128,1930.5880000000002,1000-1500km
60940,Gemini Community Solar,MN,1.0,849.2,Ohio,1000000.0,Rail,0.0033968,3396.8,18.6824,1588.0040000000001,500-1000km
60940,Gemini Community Solar,MN,1.0,849.2,Ohio,1000000.0,Rail,0.0033968,3396.8,18.6824,1588.0040000000001,500-1000km
60940,Gemini Community Solar,MN,1.0,849.2,Ohio,1000000.0,Rail,0.0033968,3396.8,18.6824,1588.0040000000001,500-1000km
60941,Mapleton Community Solar,MN,1.0,883.0,Ohio,1000000.0,Rail,0.003532,3532.0,19.426,1651.2099999999998,500-1000km
60941,Mapleton Community Solar,MN,1.0,883.0,Ohio,1000000.0,Rail,0.003532,3532.0,19.426,1651.2099999999998,500-1000km
60941,Mapleton Community Solar,MN,1.0,883.0,Ohio,1000000.0,Rail,0.003532,3532.0,19.426,1651.2099999999998,500-1000km
60942,Morgan Community Solar,MN,1.0,970.0,Ohio,1000000.0,Rail,0.0038799999999999998,3879.9999999999995,21.34,1813.9,500-1000km
